 # MagPy - ASCII
 # Station Name:                                               |
 # Data Type:  variation                                    |
 # Elevation:                                               |
 # Format:  IAGA-2002                                    |
 # Geodetic Latitude:                                               |
 # Reported:                                               |
 # IAGA Code:                                               |
 # Sensor Orientation:                                               |
 # Geodetic Longitude:                                               |
 # Source of Data:                                               |
 # Data Interval Type:  Filtered 1-minute (00:15-01:45)              |
 # Digital Sampling:  0.00625 seconds                              |
# head:
Epoch[],x[nT],y[nT],z[nT],f[nT],T[],ScaleValueDI[],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],basex[],basey[],basez[],dF[],Person[],DI-Inst[],F-Inst[],Vario-Inst[],-[],-[],-[],-[]
# data:
2009-02-26T11:23:50.000000,20828.0907891,1120.37310823,43719.3944291,48440.1698084,nan,999.0,-1.54270435395,-5.13673212515,-7.09423554627,-3.15739806648,-2.49248286286,-0.425877639507,-2.22689180461,4.24442913567,3.61216667067,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-02T11:19:00.000000,20815.8558033,1123.27141278,43719.2975449,48434.89,nan,999.0,-2.52662357977,-6.97348108017,-8.59052017123,-1.05668537918,-0.211957135779,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-03T13:09:30.000000,20830.7112649,1124.02240552,43721.9803398,48443.715,nan,999.0,-3.79263960211,-6.62447717168,-9.05176651703,-2.05504038212,0.264962677925,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-05T14:04:50.000000,20823.1052884,1125.43444633,43726.6748666,48444.715,nan,999.0,-1.21320724863,-6.06603624317,-5.9143853371,1.11561637894,-2.70290950111,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-05T14:27:25.000000,20822.3989084,1130.63575403,43726.8770657,48444.715,nan,999.0,-2.85603399532,-1.59230213898,-6.14173682181,1.70278289417,1.64295258812,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-09T14:24:30.000000,20817.4540892,1130.19011429,43738.8476472,48453.385,nan,999.0,-0.581178337467,-3.76502488183,-11.396149139,-1.23327035708,-0.0530129793435,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-09T14:57:30.000000,20817.7995838,1135.54856543,43738.5444191,48453.385,nan,999.0,0.101077577638,-5.35711161446,-10.2088353408,-0.998361717633,-0.583138729978,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-12T13:33:00.000000,20831.7791196,1115.89318151,43723.8459295,48445.67,nan,999.0,-0.379275411947,-6.24540178334,-7.25680288185,-1.23307398935,-2.38476585345,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-12T13:53:00.000000,20829.3857296,1121.91743597,43724.8319967,48445.67,nan,999.0,-1.21356107548,-5.41045979486,-7.12967131848,-0.704613708188,-9.70886304613e-12,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-16T13:51:00.000000,20816.5128297,1122.34532563,43730.3915653,48445.165,nan,999.0,-0.581140322051,-5.53346654478,-7.20108659938,-1.87895030206,-0.318016381669,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
